Frame,Accelerometer X,Accelerometer y,Accelerometer Z,Compass,Gyroscope X,Gyroscope Y,Gyroscope Z
0,0.0,0.0,-0.4,2.15110445022583,0.41829653924781807,0.544540675359923,0.2947335894169256
1,0.0,0.0,-0.3,2.151104211807251,0.6264324327623012,0.496124845170709,0.8014847950321613
2,0.0,0.0,-0.3,2.15110445022583,0.25125700903822834,0.2922233494278681,0.4997769247774295
3,0.0,0.0,-0.2,2.1511049270629883,0.6368284150073239,0.5632299574507851,0.38368531165309694
4,0.0,-0.0,-0.2,2.151104688644409,0.7652583306745788,0.03869953576224494,0.9550138332192719
5,-0.0,0.0,-0.1,2.1511049270629883,0.9696748880211594,0.9556761824834367,0.6222328869828252
6,0.0,-0.0,-0.1,2.1511051654815674,0.763569183705758,0.011389864579986697,0.5925474863953325
7,0.0,-0.0,-0.1,2.1511049270629883,0.8067258043083366,0.2488441572095259,0.7790848924025728
8,-0.0,0.0,-0.1,2.1511051654815674,0.7735837078186241,0.4873440856150236,0.19500792451050764
9,0.0,0.0,-0.0,2.1511051654815674,0.3977780783976851,0.4614480003244339,0.8978903658297881
10,0.0,-0.0,-0.0,2.1511051654815674,0.4963744329557169,0.40046625172595196,0.9322584048696522
11,-0.0,0.0,-0.0,2.1511051654815674,0.29178600702259727,0.6615466819430833,0.9703656702217474
12,0.0,-0.0,-0.0,2.1511054039001465,0.7890572622112839,0.9588539779132089,0.4722099320006825
13,0.0,0.0,-0.0,2.1511051654815674,0.5728408302415736,0.5493684154420019,0.15514446231202828
14,0.0,0.0,0.0,2.1511054039001465,0.537896151888791,0.2945534711084391,0.5651551282217321
15,0.0,0.0,0.0,2.1511056423187256,0.4464481159280915,0.23324130208111782,0.10776103038275742
16,0.0,0.0,0.0,2.1511054039001465,0.8915486510270098,0.39051901337135275,0.11890584087120959
17,0.0,0.0,0.0,2.1511054039001465,0.6307735270363506,0.1927515079084937,0.02610083996899648
18,0.0,0.0,0.0,2.1511054039001465,0.4995749691000073,0.7715726209564266,0.3961923319379296
19,0.0,0.0,0.0,2.1511054039001465,0.23821562352608694,0.32561792419241264,0.7564525756649952
20,0.0,0.0,0.0,2.1511058807373047,0.7212622029567108,0.5972242447877122,0.7688595988197162
21,0.0,0.0,0.0,2.1511058807373047,0.6583454116085967,0.8551755902524234,0.6303763161791021
22,0.0,0.0,0.0,2.1511058807373047,0.37595266963244167,0.2626577312982822,0.1774035841581727
23,0.0,0.0,0.0,2.1511058807373047,0.9163604104555548,0.3662007288089325,0.4053398284412585
24,0.0,0.0,0.0,2.1511058807373047,0.13102291959791057,0.3216231453379298,0.1167390623288086
25,0.0,0.0,0.0,2.1511058807373047,0.451756559270284,0.25231625899502386,0.5742272039954043
26,0.0,0.0,0.0,2.1511058807373047,0.7592108477478563,0.9847225516459106,0.7229613727406498
27,0.0,0.0,0.0,2.1511058807373047,0.7247587780685091,0.16941648310736135,0.5631675148981896
28,0.0,0.0,0.0,2.1511058807373047,0.28740889703714523,0.402630483104471,0.7089309788103196
29,0.0,0.0,0.0,2.1511058807373047,0.7974379010947782,0.6888686316710967,0.383548014048652
30,-0.0,0.0,-0.0,2.1511058807373047,0.09202624058316378,0.16848322674837313,0.7037185438213956
31,-0.0,-0.0,0.0,2.1511058807373047,0.09602315807358397,0.38731638158798765,0.47096734543792373
32,-0.0,-0.0,0.0,2.1511058807373047,0.22985383823648065,0.3151100796892923,0.5317932797385726
33,-0.0,0.0,0.0,2.1511058807373047,0.7793366924183968,0.3361051510570624,0.9771559736189065
34,0.0,-0.0,0.0,2.1511058807373047,0.3226729439058106,0.5526921659162987,0.5899453726167228
35,-0.0,0.0,-0.0,2.1511058807373047,0.9510229917270138,0.20935887105576612,0.3562490875129247
36,0.0,-0.0,-0.0,2.1511058807373047,0.9717900255122012,0.25095959582986394,0.27399874532941737
37,-0.0,0.0,0.0,2.1511058807373047,0.6245575649571669,0.9522401943970238,0.5249361525166045
38,0.0,0.0,-0.0,2.1511058807373047,0.37519844839216376,0.6536748353239223,0.49493164866590866
39,0.0,-0.0,0.0,2.151106119155884,0.8878146047118735,0.7758483864076805,0.10384910152072269
40,-0.0,0.0,-0.0,2.151106119155884,0.9292993072806655,0.6747716775748219,0.03999555299103996
41,6.0,3.9,0.1,2.151106119155884,0.44364919069410746,0.681303244100224,0.022916105840392387
42,5.1,3.4,0.1,2.151106119155884,0.40803785170138696,0.3631539819426671,0.17461546372814551
43,3.1,2.0,0.0,2.151106119155884,0.5684782907779524,0.7445523422479372,0.9689835907808475
44,4.0,2.6,0.0,2.1511058807373047,0.6184680151428947,0.04858232725442513,0.061686664987444795
45,2.1,1.3,0.0,2.1511058807373047,0.6243411790786852,0.49563175350014943,0.6630096744210502
46,3.6,2.4,0.0,2.1511058807373047,0.5798057006675787,0.3360008578052355,0.23014088542036526
47,1.7,1.1,0.0,2.1511058807373047,0.5961447102707635,0.5564001277445652,0.640549862849716
48,1.8,1.2,0.0,2.1511058807373047,0.9384595684434889,0.990731103705588,0.47454377655155155
49,2.2,1.5,0.0,2.151106119155884,0.7278306093311163,0.47471679159131774,0.8684626820933676
50,2.8,1.8,0.0,2.1510250568389893,0.48255206628744596,0.19245315916826444,0.7783527903088495
51,3.0,2.0,0.0,2.150851011276245,0.6937877766873313,0.5310044422769653,0.26703360317028524
52,3.4,2.2,0.0,2.150813102722168,0.7898540452905924,0.9455579369350654,0.3524260835875893
53,3.5,2.3,0.0,2.1506192684173584,0.8999323527927979,0.17527551477615277,0.9205778332786516
54,3.9,2.5,0.0,2.150286912918091,0.4630875890241771,0.7616918432591635,0.4474927876082826
55,3.9,2.6,0.0,2.150324821472168,0.07813418069313238,0.09775704288675235,0.8320945075503627
56,3.7,2.4,0.0,2.1503658294677734,0.873657090741886,0.6230261695824583,0.28660674984760215
57,1.8,1.2,0.0,2.1503798961639404,0.888990493585555,0.20806306721376155,0.26707618326367877
58,0.2,0.1,0.0,2.1503818035125732,0.9308811087763778,0.6482146466884278,0.0802975051000766
59,-1.1,-0.7,-0.0,2.1503782272338867,0.1991178505895198,0.5134095333290898,0.041203398260309165
